loss,mse,mean_absolute_error,val_loss,val_mse,val_mean_absolute_error
0.2049356997013092,0.2049356997013092,0.3950546085834503,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.27950969338417053,0.27950969338417053,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020960569381714,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487704038619995
0.2840827405452728,0.2840827405452728,0.5020959377288818,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.27950969338417053,0.27950969338417053,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487707018852234
0.28408271074295044,0.28408271074295044,0.5020960569381714,0.2795097231864929,0.2795097231864929,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487707018852234
0.28408268094062805,0.28408268094062805,0.5020960569381714,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487707018852234
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408268094062805,0.28408268094062805,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959377288818,0.2795097529888153,0.2795097529888153,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408268094062805,0.28408268094062805,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020960569381714,0.2795097529888153,0.2795097529888153,0.49487704038619995
0.2840827405452728,0.2840827405452728,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959377288818,0.2795097529888153,0.2795097529888153,0.49487701058387756
0.2840827405452728,0.2840827405452728,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097529888153,0.2795097529888153,0.49487707018852234
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487707018852234
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487704038619995
0.28408271074295044,0.28408271074295044,0.5020959973335266,0.2795097231864929,0.2795097231864929,0.49487701058387756
0.28408271074295044,0.28408271074295044,0.5020959377288818,0.27950969338417053,0.27950969338417053,0.49487701058387756
