loss,mse,mean_absolute_error,val_loss,val_mse,val_mean_absolute_error
0.1754368096590042,0.1754368096590042,0.36946168541908264,0.21127039194107056,0.21127039194107056,0.41408535838127136
0.12574300169944763,0.12574300169944763,0.29582569003105164,0.11443707346916199,0.11443707346916199,0.28918737173080444
0.0704440325498581,0.0704440325498581,0.21373328566551208,0.04366903379559517,0.04366903379559517,0.16565319895744324
0.036472138017416,0.036472138017416,0.15151803195476532,0.05260585993528366,0.05260585993528366,0.18839456140995026
0.036420825868844986,0.036420825868844986,0.15234120190143585,0.04226088151335716,0.04226088151335716,0.1650884449481964
0.031688764691352844,0.031688764691352844,0.14130708575248718,0.03488308936357498,0.03488308936357498,0.14476808905601501
0.02857617661356926,0.02857617661356926,0.13306322693824768,0.03918495401740074,0.03918495401740074,0.1571507602930069
0.026292972266674042,0.026292972266674042,0.13121427595615387,0.03946945071220398,0.03946945071220398,0.15867707133293152
0.02743944153189659,0.02743944153189659,0.13120073080062866,0.03435409814119339,0.03435409814119339,0.1466015726327896
0.02921580895781517,0.02921580895781517,0.13904255628585815,0.032028328627347946,0.032028328627347946,0.14191102981567383
0.02434585429728031,0.02434585429728031,0.12464874982833862,0.03435792028903961,0.03435792028903961,0.14813628792762756
0.02394583262503147,0.02394583262503147,0.12379299104213715,0.02866787277162075,0.02866787277162075,0.1358380913734436
0.02131568267941475,0.02131568267941475,0.11547137051820755,0.030390357598662376,0.030390357598662376,0.13965120911598206
0.026248211041092873,0.026248211041092873,0.13007545471191406,0.030296772718429565,0.030296772718429565,0.13742882013320923
0.01954582892358303,0.01954582892358303,0.11162160336971283,0.046369727700948715,0.046369727700948715,0.1751008927822113
0.027663227170705795,0.027663227170705795,0.1331772357225418,0.03134874999523163,0.03134874999523163,0.13929100334644318
0.019927602261304855,0.019927602261304855,0.11143409460783005,0.029218889772892,0.029218889772892,0.13365480303764343
0.017493072897195816,0.017493072897195816,0.10261081904172897,0.03197869285941124,0.03197869285941124,0.14232592284679413
0.01746615394949913,0.01746615394949913,0.10330408811569214,0.03095630742609501,0.03095630742609501,0.13609696924686432
0.021900134161114693,0.021900134161114693,0.11675757169723511,0.03370465338230133,0.03370465338230133,0.1459507942199707
0.01939244382083416,0.01939244382083416,0.10952725261449814,0.034094762057065964,0.034094762057065964,0.14641718566417694
0.018592102453112602,0.018592102453112602,0.10754106938838959,0.027914023026823997,0.027914023026823997,0.135167196393013
0.016322243958711624,0.016322243958711624,0.10221638530492783,0.025684993714094162,0.025684993714094162,0.12837882339954376
0.01640254259109497,0.01640254259109497,0.10021786391735077,0.031306542456150055,0.031306542456150055,0.14236824214458466
0.019525351002812386,0.019525351002812386,0.11131704598665237,0.023985646665096283,0.023985646665096283,0.122543565928936
0.015270046889781952,0.015270046889781952,0.09705992788076401,0.02730659395456314,0.02730659395456314,0.12960666418075562
0.01632251963019371,0.01632251963019371,0.1018783375620842,0.026191746816039085,0.026191746816039085,0.13008488714694977
0.014896598644554615,0.014896598644554615,0.0970572903752327,0.025201957672834396,0.025201957672834396,0.1275840848684311
0.014985187910497189,0.014985187910497189,0.09784707427024841,0.023894552141427994,0.023894552141427994,0.12357170134782791
0.01590494066476822,0.01590494066476822,0.10005450993776321,0.031101807951927185,0.031101807951927185,0.1444130390882492
0.01884831115603447,0.01884831115603447,0.1078403890132904,0.02415340766310692,0.02415340766310692,0.12298785150051117
0.015468956902623177,0.015468956902623177,0.09873373806476593,0.028030240908265114,0.028030240908265114,0.13116152584552765
0.015243343077600002,0.015243343077600002,0.09808597713708878,0.023606302216649055,0.023606302216649055,0.12151937186717987
0.013693892396986485,0.013693892396986485,0.09265043586492538,0.024432459846138954,0.024432459846138954,0.12643414735794067
0.013423604890704155,0.013423604890704155,0.09159759432077408,0.025956641882658005,0.025956641882658005,0.12809054553508759
0.021341340616345406,0.021341340616345406,0.11564826965332031,0.027063284069299698,0.027063284069299698,0.13017281889915466
0.014446326531469822,0.014446326531469822,0.09715808928012848,0.025587761774659157,0.025587761774659157,0.12729604542255402
0.015184376388788223,0.015184376388788223,0.09750489145517349,0.033725377172231674,0.033725377172231674,0.14529038965702057
0.018504943698644638,0.018504943698644638,0.10711434483528137,0.030250072479248047,0.030250072479248047,0.14164528250694275
0.01907060481607914,0.01907060481607914,0.11054857820272446,0.026253310963511467,0.026253310963511467,0.13025569915771484
0.014167037792503834,0.014167037792503834,0.09368062764406204,0.02539924532175064,0.02539924532175064,0.12535589933395386
0.01896321401000023,0.01896321401000023,0.11159734427928925,0.030138731002807617,0.030138731002807617,0.14013227820396423
0.015914201736450195,0.015914201736450195,0.10106641799211502,0.02968185395002365,0.02968185395002365,0.13488568365573883
0.014239766635000706,0.014239766635000706,0.09414038062095642,0.028309587389230728,0.028309587389230728,0.1375380903482437
0.016970479860901833,0.016970479860901833,0.10232935100793839,0.028647227212786674,0.028647227212786674,0.1363408863544464
0.014661800116300583,0.014661800116300583,0.09553329646587372,0.02463017776608467,0.02463017776608467,0.12709638476371765
0.014284675009548664,0.014284675009548664,0.09434333443641663,0.03038020245730877,0.03038020245730877,0.13655979931354523
0.016301710158586502,0.016301710158586502,0.10088464617729187,0.023796355351805687,0.023796355351805687,0.12334472686052322
0.014383704401552677,0.014383704401552677,0.09638618677854538,0.02892575040459633,0.02892575040459633,0.1370558738708496
0.0135331517085433,0.0135331517085433,0.09308791905641556,0.031203098595142365,0.031203098595142365,0.13784033060073853
